timestamp,demand,temperature,humidity,rain,cloud,windspeed,is_holiday,is_weekend
2014-06-02,143.7,32.737500000000004,43.16666666666666,2.5,33.0,6.2375,0,0
2014-06-03,40.3,31.541666666666668,50.5,0.5,84.625,9.320833333333333,0,0
2014-06-04,117.4,31.804166666666664,52.333333333333336,0.7,26.83333333333333,9.6875,0,0
2014-06-05,125.3,32.708333333333336,48.083333333333336,0.0,21.70833333333333,11.220833333333331,1,0
2014-06-06,128.0,33.95,43.833333333333336,0.0,26.75,15.216666666666669,0,0
2014-06-07,126.1,33.4125,47.583333333333336,0.0,31.625,18.17083333333333,0,1
2014-06-08,124.8,32.44583333333333,52.54166666666666,0.3,37.625,19.1375,0,1
2014-06-09,124.3,30.3,59.29166666666666,2.0,84.95833333333333,22.704166666666666,0,0
2014-06-10,118.7,31.054166666666664,54.0,0.2,62.66666666666666,17.320833333333333,0,0
2014-06-11,121.6,31.433333333333334,51.208333333333336,0.9,30.5,20.54583333333333,0,0
2014-06-12,120.8,31.55,48.66666666666666,1.7000000000000002,34.458333333333336,19.479166666666668,0,0
2014-06-13,121.6,30.266666666666666,56.125,4.300000000000001,56.125,18.58333333333333,0,0
2014-06-14,120.3,28.729166666666668,63.458333333333336,3.8,77.75,15.9625,0,1
2014-06-15,111.3,28.90416666666667,60.5,0.2,51.04166666666666,18.441666666666663,0,1
2014-06-16,116.0,29.9125,54.41666666666666,0.0,73.91666666666667,18.29583333333333,0,0
2014-06-17,122.4,30.416666666666668,53.04166666666666,0.0,76.625,19.8625,0,0
2014-06-18,121.8,29.05,55.54166666666666,0.4,98.875,19.89583333333333,0,0
2014-06-19,121.1,27.8125,65.95833333333333,0.0,97.125,20.616666666666667,0,0
2014-06-20,119.0,27.954166666666666,60.0,0.0,99.04166666666669,18.5375,0,0
2014-06-21,123.3,28.329166666666666,58.708333333333336,1.7,97.45833333333331,18.741666666666667,0,1
2014-06-22,117.9,27.879166666666663,57.66666666666666,0.0,90.29166666666669,20.004166666666663,0,1
2014-06-23,120.4,30.21666666666667,47.375,0.0,65.95833333333333,21.166666666666668,0,0
2014-06-24,120.2,30.9875,44.125,0.0,73.16666666666667,19.7375,0,0
2014-06-25,119.3,31.15833333333333,43.25,0.0,49.29166666666666,18.775,0,0
2014-06-26,121.6,31.625,40.583333333333336,0.0,68.5,15.475,0,0
2014-06-27,115.3,30.616666666666664,44.41666666666666,0.0,84.29166666666667,8.691666666666666,0,0
2014-06-28,116.0,27.27083333333333,70.625,9.7,93.70833333333331,6.75,0,1
2014-06-29,115.4,28.77083333333333,58.125,0.4,96.75,8.966666666666667,0,1
2014-06-30,118.9,30.1125,45.16666666666666,0.0,99.79166666666669,12.7875,0,0
2014-07-01,121.6,31.258333333333336,43.458333333333336,0.0,74.75,13.3375,0,0
2014-07-02,122.4,31.29583333333333,42.66666666666666,0.0,85.70833333333333,15.420833333333334,0,0
2014-07-03,125.6,30.879166666666663,43.91666666666666,0.0,87.79166666666667,16.983333333333334,0,0
2014-07-04,121.0,29.6125,54.29166666666666,0.4,98.20833333333331,16.520833333333332,1,0
2014-07-05,116.8,29.229166666666668,60.29166666666666,0.4,99.41666666666669,12.108333333333334,0,1
2014-07-06,122.9,28.566666666666663,66.375,13.4,87.41666666666667,11.941666666666668,0,1
2014-07-07,122.0,27.116666666666664,75.375,5.5,64.83333333333333,14.554166666666667,0,0
2014-07-08,114.9,26.09583333333333,81.54166666666667,11.7,95.875,16.295833333333334,0,0
2014-07-09,115.7,24.075,90.16666666666669,15.8,99.66666666666669,15.041666666666666,0,0
2014-07-10,119.5,24.8125,82.95833333333333,9.1,97.20833333333331,19.729166666666668,0,0
2014-07-10,119.5,24.8125,82.95833333333333,9.1,97.20833333333331,19.729166666666668,0,0
2014-07-11,120.4,24.745833333333334,79.91666666666667,5.4,97.16666666666669,24.129166666666663,0,0
2014-07-12,120.6,24.491666666666664,82.0,3.1,96.625,24.58333333333333,0,1
2014-07-13,122.9,24.55,85.70833333333333,10.3,99.375,18.725,0,1
2014-07-14,120.2,24.370833333333334,84.54166666666667,4.2,99.58333333333331,20.2375,0,0
2014-07-15,118.6,23.525,89.54166666666667,6.6000000000000005,100.0,20.404166666666665,0,0
2014-07-16,115.9,25.22083333333333,76.25,2.8000000000000003,96.95833333333331,23.96666666666667,0,0
2014-07-17,124.7,25.65833333333333,73.58333333333333,0.2,99.75,21.70833333333333,0,0
2014-07-18,123.4,26.125,72.54166666666667,1.4,95.45833333333331,23.066666666666663,0,0
2014-07-19,123.7,25.0125,78.45833333333333,5.1000000000000005,96.66666666666669,23.5125,0,1
2014-07-20,125.8,23.95833333333333,83.875,6.1000000000000005,99.79166666666669,23.52083333333333,0,1
2014-07-21,121.3,24.2875,79.95833333333333,3.3000000000000003,100.0,24.875,0,0
2014-07-22,121.0,22.64583333333333,89.83333333333333,16.2,100.0,22.758333333333336,0,0
2014-07-23,123.6,23.4875,84.41666666666667,4.4,94.83333333333331,24.14583333333333,0,0
2014-07-24,127.2,25.125,73.83333333333333,1.7,85.16666666666667,20.354166666666668,0,0
2014-07-25,125.9,25.58333333333333,74.04166666666667,0.7,80.91666666666667,18.02083333333333,0,0
2014-07-26,130.9,26.0625,73.125,1.6,78.33333333333333,17.379166666666666,0,1
2014-07-27,127.0,24.4875,81.125,12.9,99.75,19.1375,0,1
2014-07-28,122.1,22.84166666666667,92.5,16.0,99.91666666666669,23.354166666666668,0,0
2014-07-29,119.5,23.604166666666668,87.79166666666667,14.7,99.875,22.054166666666664,0,0
2014-07-30,118.5,23.2125,89.54166666666667,20.0,99.375,21.429166666666664,0,0
2014-07-31,124.2,24.808333333333334,81.41666666666667,0.2,96.125,19.7375,0,0
2014-08-01,121.9,25.8625,76.95833333333333,2.3000000000000003,84.58333333333333,18.633333333333333,0,0
2014-08-02,118.4,25.929166666666664,72.375,0.0,92.33333333333331,22.229166666666668,0,1
2014-08-03,122.2,25.870833333333334,71.5,0.0,99.45833333333331,22.3625,0,1
2014-08-04,129.3,24.854166666666668,77.33333333333333,2.7,99.95833333333331,23.95,0,0
